"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"KE000063820","MOMBASA, KE","2013-03-18",,"85","93",
"KE000063820","MOMBASA, KE","2013-03-19",,"85","92","79"
"KE000063820","MOMBASA, KE","2013-03-20","0.59","83","92",
"KE000063820","MOMBASA, KE","2013-03-21","0.79","84",,"76"
"KE000063820","MOMBASA, KE","2013-03-22","0.02","84","91","78"
"KE000063820","MOMBASA, KE","2013-03-23","0.00","83",,"78"
"KE000063820","MOMBASA, KE","2013-03-24",,"83","90",
"KE000063820","MOMBASA, KE","2013-03-25",,"85","90","78"
"KE000063820","MOMBASA, KE","2013-03-26",,"85",,"78"
"KE000063820","MOMBASA, KE","2013-03-27",,"84","91","78"
"KE000063820","MOMBASA, KE","2013-03-28",,"84","90",
"KE000063820","MOMBASA, KE","2013-03-29","0.02","83","89","78"
"KE000063820","MOMBASA, KE","2013-03-30","0.51","81","87",
"KE000063820","MOMBASA, KE","2013-03-31","0.51","83","90","76"
"KE000063820","MOMBASA, KE","2013-04-01","0.00","81","85",
"KE000063820","MOMBASA, KE","2013-04-02",,"84",,"76"
"KE000063820","MOMBASA, KE","2013-04-03",,"85","90","76"
"KE000063820","MOMBASA, KE","2013-04-04","0.20","83","90","76"
"KE000063820","MOMBASA, KE","2013-04-05","0.00","84","90","79"
"KE000063820","MOMBASA, KE","2013-04-06","0.08","82","87","79"
"KE000063820","MOMBASA, KE","2013-04-07","0.12","82",,"76"
"KE000063820","MOMBASA, KE","2013-04-08","0.00","84",,"78"
"KE000063820","MOMBASA, KE","2013-04-09",,"84","92",
"KE000063820","MOMBASA, KE","2013-04-10",,"85","92","79"
"KE000063820","MOMBASA, KE","2013-04-11","0.00","84","91",
"KE000063820","MOMBASA, KE","2013-04-12",,"83","90","79"
"KE000063820","MOMBASA, KE","2013-04-13",,"84","93","78"
"KE000063820","MOMBASA, KE","2013-04-14",,"81","87",
"KE000063820","MOMBASA, KE","2013-04-15",,"83","90",
"KE000063820","MOMBASA, KE","2013-04-16",,"83",,"77"
"KE000063820","MOMBASA, KE","2013-04-17",,"83","91","76"
"KE000063820","MOMBASA, KE","2013-04-18",,"83","91",
"KE000063820","MOMBASA, KE","2013-04-19","0.43","78",,"76"
"KE000063820","MOMBASA, KE","2013-04-20","0.20","79",,"72"
"KE000063820","MOMBASA, KE","2013-04-21","0.20","82",,"74"
"KE000063820","MOMBASA, KE","2013-04-22","0.04","84",,"77"
"KE000063820","MOMBASA, KE","2013-04-23","0.00","81",,"77"
"KE000063820","MOMBASA, KE","2013-04-24","0.04","82",,"75"
"KE000063820","MOMBASA, KE","2013-04-25","0.00","83",,"76"
"KE000063820","MOMBASA, KE","2013-04-26","0.00","80",,"76"
"KE000063820","MOMBASA, KE","2013-04-27","0.04","81",,"77"
"KE000063820","MOMBASA, KE","2013-04-28","0.79","79",,"73"
"KE000063820","MOMBASA, KE","2013-04-29","0.00","81",,
"KE000063820","MOMBASA, KE","2013-05-01","0.08","80","86","75"
"KE000063820","MOMBASA, KE","2013-05-02","0.12","78","87",
"KE000063820","MOMBASA, KE","2013-05-03","0.12","77","83","73"
"KE000063820","MOMBASA, KE","2013-05-04","0.00","76",,
"KE000063820","MOMBASA, KE","2013-05-05","2.48","76","81","73"
"KE000063820","MOMBASA, KE","2013-05-06","3.35","76","79","72"
"KE000063820","MOMBASA, KE","2013-05-07","1.57","77","83","74"
"KE000063820","MOMBASA, KE","2013-05-08","0.03","78","87","71"
"KE000063820","MOMBASA, KE","2013-05-09","0.00","79",,
"KE000063820","MOMBASA, KE","2013-05-10",,"81","88","74"
"KE000063820","MOMBASA, KE","2013-05-11",,"78",,"72"
"KE000063820","MOMBASA, KE","2013-05-12",,"80","87","73"
"KE000063820","MOMBASA, KE","2013-05-13","0.91","77","83","73"
"KE000063820","MOMBASA, KE","2013-05-14","0.31","79","85","72"
"KE000063820","MOMBASA, KE","2013-05-15","0.00","80",,"71"
"KE000063820","MOMBASA, KE","2013-05-16",,"79",,
"KE000063820","MOMBASA, KE","2013-05-17",,"79","87","72"
"KE000063820","MOMBASA, KE","2013-05-18",,"78","85","68"
"KE000063820","MOMBASA, KE","2013-05-19",,"81","88","72"
"KE000063820","MOMBASA, KE","2013-05-20",,"80","87","74"
"KE000063820","MOMBASA, KE","2013-05-21",,"80","86","73"
"KE000063820","MOMBASA, KE","2013-05-22","0.00","80","87",
"KE000063820","MOMBASA, KE","2013-05-23",,"80","88","72"
"KE000063820","MOMBASA, KE","2013-05-24",,"80","103","72"
"KE000063820","MOMBASA, KE","2013-05-25",,"81","88","72"
"KE000063820","MOMBASA, KE","2013-05-26",,"79","84","75"
"KE000063820","MOMBASA, KE","2013-05-27","0.16","78","86","74"
"KE000063820","MOMBASA, KE","2013-05-28","0.51","79","84","71"
"KE000063820","MOMBASA, KE","2013-05-29","0.00","79","86","71"
"KE000063820","MOMBASA, KE","2013-05-30","1.18","76","83","70"
"KE000063820","MOMBASA, KE","2013-05-31","0.43","78","84","71"
"KE000063820","MOMBASA, KE","2013-06-01","0.00","80",,"71"
"KE000063820","MOMBASA, KE","2013-06-02",,"79","84",
"KE000063820","MOMBASA, KE","2013-06-03",,"78","86","68"
"KE000063820","MOMBASA, KE","2013-06-04",,"77","83","71"
"KE000063820","MOMBASA, KE","2013-06-05","0.12","77","82","71"
"KE000063820","MOMBASA, KE","2013-06-06","0.24","78","85","71"
"KE000063820","MOMBASA, KE","2013-06-07","0.00","78","85","68"
"KE000063820","MOMBASA, KE","2013-06-08",,"78",,"70"
"KE000063820","MOMBASA, KE","2013-06-09",,"78",,
"KE000063820","MOMBASA, KE","2013-06-10",,"76","82","69"
"KE000063820","MOMBASA, KE","2013-06-11","0.00","77","82","54"
"KE000063820","MOMBASA, KE","2013-06-12","0.00","77","86","70"
"KE000063820","MOMBASA, KE","2013-06-13","0.00","78",,"70"
"KE000063820","MOMBASA, KE","2013-06-14",,"79","84","70"
"KE000063820","MOMBASA, KE","2013-06-15","0.00","78","85","70"
"KE000063820","MOMBASA, KE","2013-06-16",,"78",,"71"
"KE000063820","MOMBASA, KE","2013-06-17",,"77","85","70"
"KE000063820","MOMBASA, KE","2013-06-18",,"76","85","70"
"KE000063820","MOMBASA, KE","2013-06-19",,"77","83","69"
"KE000063820","MOMBASA, KE","2013-06-20","0.51","73","77","71"
"KE000063820","MOMBASA, KE","2013-06-21","0.31","77","83","69"
"KE000063820","MOMBASA, KE","2013-06-22","0.03","75","82","70"
"KE000063820","MOMBASA, KE","2013-06-23","0.71","76",,"70"
"KE000063820","MOMBASA, KE","2013-06-24","0.00","76","82","69"
"KE000063820","MOMBASA, KE","2013-06-25","0.12","76","82","69"
"KE000063820","MOMBASA, KE","2013-06-26","0.00","76","83",
"KE000063820","MOMBASA, KE","2013-06-27","0.04","76",,"71"
"KE000063820","MOMBASA, KE","2013-06-28","0.00","78",,
"KE000063820","MOMBASA, KE","2013-06-29",,"76",,
"KE000063820","MOMBASA, KE","2013-06-30",,"76",,
"KE000063820","MOMBASA, KE","2013-07-01",,"76","83","68"
"KE000063820","MOMBASA, KE","2013-07-02",,"77","83","71"
"KE000063820","MOMBASA, KE","2013-07-03","0.24","76","82","70"
"KE000063820","MOMBASA, KE","2013-07-04","0.00","76","82","68"
"KE000063820","MOMBASA, KE","2013-07-05",,"76","82",
"KE000063820","MOMBASA, KE","2013-07-06","0.00","76","83","69"
"KE000063820","MOMBASA, KE","2013-07-07",,"77","84","69"
"KE000063820","MOMBASA, KE","2013-07-08","0.00","77",,"68"
"KE000063820","MOMBASA, KE","2013-07-09",,"77","82","68"
"KE000063820","MOMBASA, KE","2013-07-10","0.00","76","82","68"
"KE000063820","MOMBASA, KE","2013-07-11","0.00","76","82","68"
"KE000063820","MOMBASA, KE","2013-07-12",,"76","82","67"
"KE000063820","MOMBASA, KE","2013-07-13",,"76",,"69"
"KE000063820","MOMBASA, KE","2013-07-14",,"76","83","67"
"KE000063820","MOMBASA, KE","2013-07-15",,"76","84","68"
"KE000063820","MOMBASA, KE","2013-07-16",,"77",,"66"
"KE000063820","MOMBASA, KE","2013-07-17",,"76",,"69"
"KE000063820","MOMBASA, KE","2013-07-18",,"76","84","69"
"KE000063820","MOMBASA, KE","2013-07-19",,"75","81","68"
"KE000063820","MOMBASA, KE","2013-07-20","0.00","74",,"68"
"KE000063820","MOMBASA, KE","2013-07-21","0.00","77",,
"KE000063820","MOMBASA, KE","2013-07-22",,"76",,"69"
"KE000063820","MOMBASA, KE","2013-07-23",,"77","82","70"
"KE000063820","MOMBASA, KE","2013-07-24",,"74","83","68"
"KE000063820","MOMBASA, KE","2013-07-25","0.08","74",,"68"
"KE000063820","MOMBASA, KE","2013-07-26","1.50","76","85","68"
"KE000063820","MOMBASA, KE","2013-07-27","0.00","77","82","71"
"KE000063820","MOMBASA, KE","2013-07-28","0.04","76",,"71"
"KE000063820","MOMBASA, KE","2013-07-29","0.00","77","85","70"
"KE000063820","MOMBASA, KE","2013-07-30","0.08","77","83",
"KE000063820","MOMBASA, KE","2013-07-31","0.00","75","82","70"
"KE000063820","MOMBASA, KE","2013-08-01","0.04","77",,"70"
"KE000063820","MOMBASA, KE","2013-08-02","0.00","72","78",
"KE000063820","MOMBASA, KE","2013-08-03","0.63","75","81","69"
"KE000063820","MOMBASA, KE","2013-08-04","0.04","73","79","68"
"KE000063820","MOMBASA, KE","2013-08-05","0.24","73",,"66"
"KE000063820","MOMBASA, KE","2013-08-06","0.08","73","81","67"
"KE000063820","MOMBASA, KE","2013-08-07","0.00","75",,"66"
"KE000063820","MOMBASA, KE","2013-08-08","0.20","75","81","69"
"KE000063820","MOMBASA, KE","2013-08-09","0.12","75",,"67"
"KE000063820","MOMBASA, KE","2013-08-10","0.04","76",,"67"
"KE000063820","MOMBASA, KE","2013-08-11","0.08","76","81","70"
"KE000063820","MOMBASA, KE","2013-08-12","0.01","76","81","68"
"KE000063820","MOMBASA, KE","2013-08-13","0.01","76","81","68"
"KE000063820","MOMBASA, KE","2013-08-14","0.00","76",,"67"
"KE000063820","MOMBASA, KE","2013-08-15",,"76","82","67"
"KE000063820","MOMBASA, KE","2013-08-16",,"75","82","68"
"KE000063820","MOMBASA, KE","2013-08-17",,"75","83","68"
"KE000063820","MOMBASA, KE","2013-08-18",,"75","83","66"
"KE000063820","MOMBASA, KE","2013-08-19","0.01","77","83","70"
"KE000063820","MOMBASA, KE","2013-08-20","0.00","76","84",
"KE000063820","MOMBASA, KE","2013-08-21",,"77","86","68"
"KE000063820","MOMBASA, KE","2013-08-22","0.16","77","81","70"
"KE000063820","MOMBASA, KE","2013-08-23","0.08","75","81","70"
"KE000063820","MOMBASA, KE","2013-08-24","0.28","76","83","69"
"KE000063820","MOMBASA, KE","2013-08-25","0.00","76",,"68"
"KE000063820","MOMBASA, KE","2013-08-26",,"78","85","69"
"KE000063820","MOMBASA, KE","2013-08-27",,"76","83","68"
"KE000063820","MOMBASA, KE","2013-08-28",,"75","82","68"
"KE000063820","MOMBASA, KE","2013-08-29",,"76","83","68"
"KE000063820","MOMBASA, KE","2013-08-30","0.08","76",,"71"
"KE000063820","MOMBASA, KE","2013-08-31","0.08","77","83","69"
"KE000063820","MOMBASA, KE","2013-09-01","0.00","78","85","67"
"KE000063820","MOMBASA, KE","2013-09-02","0.00","78","84","72"
"KE000063820","MOMBASA, KE","2013-09-03",,"76","83","68"
"KE000063820","MOMBASA, KE","2013-09-04",,"77",,"66"
"KE000063820","MOMBASA, KE","2013-09-05",,"78","85","69"
"KE000063820","MOMBASA, KE","2013-09-06",,"78","84","70"
"KE000063820","MOMBASA, KE","2013-09-07",,"76","83","70"
"KE000063820","MOMBASA, KE","2013-09-08","0.20","75","82","69"
"KE000063820","MOMBASA, KE","2013-09-09","4.61","76","83","70"
"KE000063820","MOMBASA, KE","2013-09-10","0.00","77","86","68"
"KE000063820","MOMBASA, KE","2013-09-11","0.83","75","82","70"
"KE000063820","MOMBASA, KE","2013-09-12","0.71","76","84","69"
"KE000063820","MOMBASA, KE","2013-09-13","0.00","76","84","68"
"KE000063820","MOMBASA, KE","2013-09-14",,"77",,"69"
"KE000063820","MOMBASA, KE","2013-09-15",,"77","83","68"
"KE000063820","MOMBASA, KE","2013-09-16",,"78","84","72"
"KE000063820","MOMBASA, KE","2013-09-17",,"78","85","70"
"KE000063820","MOMBASA, KE","2013-09-18","0.00","78","84","71"
"KE000063820","MOMBASA, KE","2013-09-19","0.00","78","83","70"
"KE000063820","MOMBASA, KE","2013-09-20","0.12","77",,"69"
"KE000063820","MOMBASA, KE","2013-09-21","0.00","77","82","71"
"KE000063820","MOMBASA, KE","2013-09-22","0.12","77","84","73"
"KE000063820","MOMBASA, KE","2013-09-23","0.00","78","85","71"
"KE000063820","MOMBASA, KE","2013-09-24",,"79","84","73"
"KE000063820","MOMBASA, KE","2013-09-25",,"78","85","70"
"KE000063820","MOMBASA, KE","2013-09-26",,"78","85","69"
"KE000063820","MOMBASA, KE","2013-09-27",,"78","85",
"KE000063820","MOMBASA, KE","2013-09-28",,"79",,"71"
"KE000063820","MOMBASA, KE","2013-09-29",,"78",,"69"
"KE000063820","MOMBASA, KE","2013-09-30",,"81","89","71"
"KE000063820","MOMBASA, KE","2013-10-01","0.16","80",,"76"
"KE000063820","MOMBASA, KE","2013-10-02","0.47","78","84","72"
"KE000063820","MOMBASA, KE","2013-10-03","0.04","78","85","72"
"KE000063820","MOMBASA, KE","2013-10-04","0.51","79","84","71"
"KE000063820","MOMBASA, KE","2013-10-05","0.00","79","86","72"
"KE000063820","MOMBASA, KE","2013-10-06","0.43","76","83","73"
"KE000063820","MOMBASA, KE","2013-10-07","0.35","79","85","71"
"KE000063820","MOMBASA, KE","2013-10-08","0.00","79","85",
"KE000063820","MOMBASA, KE","2013-10-09",,"79",,"70"
"KE000063820","MOMBASA, KE","2013-10-10",,"79","86","70"
"KE000063820","MOMBASA, KE","2013-10-11","0.31","79","83","72"
"KE000063820","MOMBASA, KE","2013-10-12","0.12","80","85","73"
"KE000063820","MOMBASA, KE","2013-10-13","0.00","78","86","74"
"KE000063820","MOMBASA, KE","2013-10-14",,"79",,"71"
"KE000063820","MOMBASA, KE","2013-10-15",,"79","88","71"
"KE000063820","MOMBASA, KE","2013-10-16",,"79","87","71"
"KE000063820","MOMBASA, KE","2013-10-17",,"81","88","69"
"KE000063820","MOMBASA, KE","2013-10-18",,"80","87","72"
"KE000063820","MOMBASA, KE","2013-10-19",,"79","86",
"KE000063820","MOMBASA, KE","2013-10-20",,"79","89","71"
"KE000063820","MOMBASA, KE","2013-10-21",,"80","86","71"
"KE000063820","MOMBASA, KE","2013-10-22",,"80","87","70"
"KE000063820","MOMBASA, KE","2013-10-23",,"80",,"72"
"KE000063820","MOMBASA, KE","2013-10-24",,"79",,
"KE000063820","MOMBASA, KE","2013-10-25",,"80",,
"KE000063820","MOMBASA, KE","2013-10-26",,"79",,
"KE000063820","MOMBASA, KE","2013-10-27",,"78",,
"KE000063820","MOMBASA, KE","2013-10-28",,"79",,
"KE000063820","MOMBASA, KE","2013-10-29",,"80",,
"KE000063820","MOMBASA, KE","2013-10-30",,"80",,"70"
"KE000063820","MOMBASA, KE","2013-10-31",,"81",,
"KE000063820","MOMBASA, KE","2013-11-01",,"78",,
"KE000063820","MOMBASA, KE","2013-11-04",,"82",,
"KE000063820","MOMBASA, KE","2013-11-05","0.04","79","87","74"
"KE000063820","MOMBASA, KE","2013-11-06","0.91","77",,"72"
"KE000063820","MOMBASA, KE","2013-11-07","0.59","76","81","72"
"KE000063820","MOMBASA, KE","2013-11-08","0.08","79","86","73"
"KE000063820","MOMBASA, KE","2013-11-09","0.02","80","87","73"
"KE000063820","MOMBASA, KE","2013-11-10","0.00","81","89","73"
"KE000063820","MOMBASA, KE","2013-11-11",,"80","89","72"
"KE000063820","MOMBASA, KE","2013-11-12",,"81","88","73"
"KE000063820","MOMBASA, KE","2013-11-13","0.00","81","88","73"
"KE000063820","MOMBASA, KE","2013-11-14",,"81",,"72"
"KE000063820","MOMBASA, KE","2013-11-15",,"81","88","71"
"KE000063820","MOMBASA, KE","2013-11-16",,"82","90","73"
"KE000063820","MOMBASA, KE","2013-11-17","0.00","82",,"74"
"KE000063820","MOMBASA, KE","2013-11-18",,"83","90",
"KE000063820","MOMBASA, KE","2013-11-19",,"82","89","75"
"KE000063820","MOMBASA, KE","2013-11-20",,"82","90","75"
"KE000063820","MOMBASA, KE","2013-11-21",,"82","90","73"
"KE000063820","MOMBASA, KE","2013-11-22",,"83","90","74"
"KE000063820","MOMBASA, KE","2013-11-23",,"83",,"74"
"KE000063820","MOMBASA, KE","2013-11-24","0.02","81","92","73"
"KE000063820","MOMBASA, KE","2013-11-25","0.00","81","91","75"
"KE000063820","MOMBASA, KE","2013-11-26","0.12","83","90","73"
"KE000063820","MOMBASA, KE","2013-11-27","0.00","81","89","75"
"KE000063820","MOMBASA, KE","2013-11-28","0.02","82","90","75"
"KE000063820","MOMBASA, KE","2013-11-29","0.00","82","90","74"
"KE000063820","MOMBASA, KE","2013-11-30",,"82","90","75"
"KE000063820","MOMBASA, KE","2013-12-01","0.20","81","89","74"
"KE000063820","MOMBASA, KE","2013-12-02","0.00","82",,
"KE000063820","MOMBASA, KE","2013-12-03",,"82",,"73"
"KE000063820","MOMBASA, KE","2013-12-04",,"83","92","73"
"KE000063820","MOMBASA, KE","2013-12-05",,"83","90","74"
"KE000063820","MOMBASA, KE","2013-12-06",,"82","90","74"
"KE000063820","MOMBASA, KE","2013-12-07",,"83","90","74"
"KE000063820","MOMBASA, KE","2013-12-08",,"82","90","74"
"KE000063820","MOMBASA, KE","2013-12-09",,"82","90","73"
"KE000063820","MOMBASA, KE","2013-12-10",,"82","90","74"
"KE000063820","MOMBASA, KE","2013-12-11",,"83","91","73"
"KE000063820","MOMBASA, KE","2013-12-12",,"82","90","75"
"KE000063820","MOMBASA, KE","2013-12-13",,"83","90","73"
"KE000063820","MOMBASA, KE","2013-12-14",,"82","91","75"
"KE000063820","MOMBASA, KE","2013-12-15","0.08","80","90","76"
"KE000063820","MOMBASA, KE","2013-12-16","1.73","81","88","73"
"KE000063820","MOMBASA, KE","2013-12-17","0.24","81","87","73"
"KE000063820","MOMBASA, KE","2013-12-18","0.00","82",,"73"
"KE000063820","MOMBASA, KE","2013-12-19",,"82",,"74"
"KE000063820","MOMBASA, KE","2013-12-20",,"83","90","75"
"KE000063820","MOMBASA, KE","2013-12-21",,"81","89","74"
"KE000063820","MOMBASA, KE","2013-12-22",,"82","90","74"
"KE000063820","MOMBASA, KE","2013-12-23",,"82","90","74"
"KE000063820","MOMBASA, KE","2013-12-24",,"82","90","74"
"KE000063820","MOMBASA, KE","2013-12-25",,"82","89","73"
"KE000063820","MOMBASA, KE","2013-12-26",,"81","88","73"
"KE000063820","MOMBASA, KE","2013-12-27",,"82","90","74"
"KE000063820","MOMBASA, KE","2013-12-28",,"82",,"73"
"KE000063820","MOMBASA, KE","2013-12-29",,"81","89","72"
"KE000063820","MOMBASA, KE","2013-12-30",,"82",,"72"
"KE000063820","MOMBASA, KE","2013-12-31",,"81","91","72"
"KE000063820","MOMBASA, KE","2014-01-01",,"82","92","73"
"KE000063820","MOMBASA, KE","2014-01-02",,"81","91","74"
"KE000063820","MOMBASA, KE","2014-01-03",,"82","92","72"
"KE000063820","MOMBASA, KE","2014-01-04",,"83","90","76"
"KE000063820","MOMBASA, KE","2014-01-05",,"82","92","73"
"KE000063820","MOMBASA, KE","2014-01-06",,"83",,"74"
"KE000063820","MOMBASA, KE","2014-01-07",,"83","91","73"
"KE000063820","MOMBASA, KE","2014-01-08",,"82","92","73"
"KE000063820","MOMBASA, KE","2014-01-09",,"82","90","74"
"KE000063820","MOMBASA, KE","2014-01-10",,"81","89","72"
"KE000063820","MOMBASA, KE","2014-01-11",,"82","91","73"
"KE000063820","MOMBASA, KE","2014-01-12",,"81","90","72"
"KE000063820","MOMBASA, KE","2014-01-13",,"81","90","73"
"KE000063820","MOMBASA, KE","2014-01-14",,"82","94","75"
"KE000063820","MOMBASA, KE","2014-01-15",,"82","92","72"
"KE000063820","MOMBASA, KE","2014-01-16",,"81","90",
"KE000063820","MOMBASA, KE","2014-01-17",,"81",,"73"
"KE000063820","MOMBASA, KE","2014-01-18",,"81","90","73"
"KE000063820","MOMBASA, KE","2014-01-19",,"83","93","73"
"KE000063820","MOMBASA, KE","2014-01-20",,"82","90","75"
"KE000063820","MOMBASA, KE","2014-01-21",,"81","90","74"
"KE000063820","MOMBASA, KE","2014-01-22",,"80","88","71"
"KE000063820","MOMBASA, KE","2014-01-23",,"82","90","73"
"KE000063820","MOMBASA, KE","2014-01-24",,"81","90",
"KE000063820","MOMBASA, KE","2014-01-25",,"82",,"72"
"KE000063820","MOMBASA, KE","2014-01-26",,"82","91","73"
"KE000063820","MOMBASA, KE","2014-01-27",,"83","91","75"
"KE000063820","MOMBASA, KE","2014-01-28",,"82","91","73"
"KE000063820","MOMBASA, KE","2014-01-29",,"82",,"74"
"KE000063820","MOMBASA, KE","2014-01-30",,"83","91","74"
"KE000063820","MOMBASA, KE","2014-01-31",,"83","90","74"
"KE000063820","MOMBASA, KE","2014-02-01",,"83","91","74"
"KE000063820","MOMBASA, KE","2014-02-02",,"82","91","73"
"KE000063820","MOMBASA, KE","2014-02-03",,"83","91","75"
"KE000063820","MOMBASA, KE","2014-02-04",,"82","92","74"
"KE000063820","MOMBASA, KE","2014-02-05",,"82","93","74"
"KE000063820","MOMBASA, KE","2014-02-06",,"83",,"73"
"KE000063820","MOMBASA, KE","2014-02-07",,"83","92","75"
"KE000063820","MOMBASA, KE","2014-02-08",,"83","93",
"KE000063820","MOMBASA, KE","2014-02-09",,"82","95",
"KE000063820","MOMBASA, KE","2014-02-10",,"80","85","75"
"KE000063820","MOMBASA, KE","2014-02-11",,"82","94","73"
"KE000063820","MOMBASA, KE","2014-02-12",,"81","89","72"
"KE000063820","MOMBASA, KE","2014-02-13",,"83","92","74"
"KE000063820","MOMBASA, KE","2014-02-14",,"83","91",
"KE000063820","MOMBASA, KE","2014-02-15",,"82","90","76"
"KE000063820","MOMBASA, KE","2014-02-16",,"80","87","75"
"KE000063820","MOMBASA, KE","2014-02-17",,"80","88","74"
"KE000063820","MOMBASA, KE","2014-02-18",,"82",,"72"
"KE000063820","MOMBASA, KE","2014-02-19",,"82","91","75"
"KE000063820","MOMBASA, KE","2014-02-20",,"81","87","76"
"KE000063820","MOMBASA, KE","2014-02-21",,"82","92","72"
"KE000063820","MOMBASA, KE","2014-02-22",,"83",,"75"
"KE000063820","MOMBASA, KE","2014-02-23",,"82","91","73"
"KE000063820","MOMBASA, KE","2014-02-24",,"82","90","73"
"KE000063820","MOMBASA, KE","2014-02-25",,"82","91","72"
"KE000063820","MOMBASA, KE","2014-02-26",,"83",,"74"
"KE000063820","MOMBASA, KE","2014-02-27",,"83",,
"KE000063820","MOMBASA, KE","2014-02-28",,"82","92",
"KE000063820","MOMBASA, KE","2014-03-01",,"83","92",
"KE000063820","MOMBASA, KE","2014-03-02",,"84","92","75"
"KE000063820","MOMBASA, KE","2014-03-03",,"85","92","75"
"KE000063820","MOMBASA, KE","2014-03-04","0.02","84","92","76"
"KE000063820","MOMBASA, KE","2014-03-05","0.08","84","92","76"
"KE000063820","MOMBASA, KE","2014-03-06","0.04","83","93","75"
"KE000063820","MOMBASA, KE","2014-03-07","0.00","84","91","74"
"KE000063820","MOMBASA, KE","2014-03-08",,"85","92","76"
"KE000063820","MOMBASA, KE","2014-03-09","0.02","84","92","74"
"KE000063820","MOMBASA, KE","2014-03-10","0.00","84",,"77"
"KE000063820","MOMBASA, KE","2014-03-11",,"84","93","76"
"KE000063820","MOMBASA, KE","2014-03-12","0.00","84","93","74"
"KE000063820","MOMBASA, KE","2014-03-13","0.00","85","94","76"
"KE000063820","MOMBASA, KE","2014-03-14","0.12","82","91",
"KE000063820","MOMBASA, KE","2014-03-15","1.34","81","88","75"
"KE000063820","MOMBASA, KE","2014-03-16","0.28","83","90","72"
